,filename,ndc9,ndc11,color,shape
1025,data/dr/00185-0124-01_PART_1_OF_1_CHAL10_SF_AA23551A.jpg,001850124,00185012401,WHITE,OVAL
1026,data/dr/00185-0149-01_PART_1_OF_1_CHAL10_SB_7608BB65.jpg,001850149,00185014901,GRAY,ROUND
1027,data/dr/00185-0149-01_PART_1_OF_1_CHAL10_SF_7608BB65.jpg,001850149,00185014901,GRAY,ROUND
1028,data/dr/00185-0505-01_PART_1_OF_1_CHAL10_SB_A623530A.jpg,001850505,00185050501,YELLOW,ROUND
1029,data/dr/00185-0505-01_PART_1_OF_1_CHAL10_SF_A623530A.jpg,001850505,00185050501,YELLOW,ROUND
1030,data/dr/00186-0520-60_PART_1_OF_1_CHAL10_SB_C41DE20F.jpg,001860520,00186052060,YELLOW,OVAL
1031,data/dr/00186-0520-60_PART_1_OF_1_CHAL10_SF_C41DE20F.jpg,001860520,00186052060,YELLOW,OVAL
1032,data/dr/00186-1088-05_PART_1_OF_1_CHAL10_SB_A61C5302.jpg,001861088,00186108805,WHITE,OVAL
1033,data/dr/00186-1088-05_PART_1_OF_1_CHAL10_SF_A61C5302.jpg,001861088,00186108805,WHITE,OVAL
1034,data/dr/00186-1090-05_PART_1_OF_1_CHAL10_SB_0D1D86EC.jpg,001861090,00186109005,WHITE,ROUND
1035,data/dr/00186-1090-05_PART_1_OF_1_CHAL10_SF_0D1D86EC.jpg,001861090,00186109005,WHITE,ROUND
1036,data/dr/00186-1092-05_PART_1_OF_1_CHAL10_SB_191D8CEC.jpg,001861092,00186109205,WHITE,ROUND
1037,data/dr/00186-1092-05_PART_1_OF_1_CHAL10_SF_191D8CEC.jpg,001861092,00186109205,WHITE,ROUND
1038,data/dr/00186-5040-31_PART_1_OF_1_CHAL10_SB_FE1D7F6B.jpg,001865040,00186504031,PURPLE,CAPSULE
1039,data/dr/00186-5040-31_PART_1_OF_1_CHAL10_SF_FE1D7F6B.jpg,001865040,00186504031,PURPLE,CAPSULE
1040,data/dr/00187-0844-01_PART_1_OF_1_CHAL10_SB_AF1C5782.jpg,001870844,00187084401,PURPLE,CAPSULE
1041,data/dr/00187-0844-01_PART_1_OF_1_CHAL10_SF_AF1C5782.jpg,001870844,00187084401,PURPLE,CAPSULE
1042,data/dr/00228-2127-10_PART_1_OF_1_CHAL10_SB_5321A9ED.jpg,002282127,00228212710,ORANGE,ROUND
1043,data/dr/00228-2127-10_PART_1_OF_1_CHAL10_SF_5321A9ED.jpg,002282127,00228212710,ORANGE,ROUND
1044,data/dr/00228-2128-10_PART_1_OF_1_CHAL10_SB_F6337B3B.jpg,002282128,00228212810,ORANGE,ROUND
1045,data/dr/00228-2128-10_PART_1_OF_1_CHAL10_SF_F6337B3B.jpg,002282128,00228212810,ORANGE,ROUND
1046,data/dr/00228-2550-06_PART_1_OF_1_CHAL10_SB_412320F9.jpg,002282550,00228255006,WHITE,ROUND
1047,data/dr/00228-2550-06_PART_1_OF_1_CHAL10_SF_412320F9.jpg,002282550,00228255006,WHITE,ROUND
1048,data/dr/00228-2551-06_PART_1_OF_1_CHAL10_SB_6A233509.jpg,002282551,00228255106,WHITE,ROUND
1049,data/dr/00228-2551-06_PART_1_OF_1_CHAL10_SF_6A233509.jpg,002282551,00228255106,WHITE,ROUND
1050,data/dr/00228-2633-06_PART_1_OF_1_CHAL10_SB_6C203671.jpg,002282633,00228263306,WHITE,ROUND
1051,data/dr/00228-2633-06_PART_1_OF_1_CHAL10_SF_6C203671.jpg,002282633,00228263306,WHITE,ROUND
1052,data/dr/00228-2634-06_PART_1_OF_1_CHAL10_SB_9C204E42.jpg,002282634,00228263406,PINK,ROUND
1053,data/dr/00228-2634-06_PART_1_OF_1_CHAL10_SF_9C204E42.jpg,002282634,00228263406,PINK,ROUND
1054,data/dr/00228-2717-11_PART_1_OF_1_CHAL10_SB_56232B19.jpg,002282717,00228271711,YELLOW,ROUND
1055,data/dr/00228-2717-11_PART_1_OF_1_CHAL10_SF_56232B19.jpg,002282717,00228271711,YELLOW,ROUND
1056,data/dr/00228-2779-11_PART_1_OF_1_CHAL10_SB_3F211FE8.jpg,002282779,00228277911,YELLOW,CAPSULE
1057,data/dr/00228-2779-11_PART_1_OF_1_CHAL10_SF_3F211FE8.jpg,002282779,00228277911,YELLOW,CAPSULE
1058,data/dr/00228-2803-11_PART_1_OF_1_CHAL10_SB_34269A44.jpg,002282803,00228280311,WHITE,ROUND
1059,data/dr/00228-2803-11_PART_1_OF_1_CHAL10_SF_34269A44.jpg,002282803,00228280311,WHITE,ROUND
1060,data/dr/00245-0041-11_PART_1_OF_1_CHAL10_SB_9623CB0E.jpg,002450041,00245004111,YELLOW,ROUND
1061,data/dr/00245-0041-11_PART_1_OF_1_CHAL10_SF_9623CB0E.jpg,002450041,00245004111,YELLOW,ROUND
1062,data/dr/00310-0279-10_PART_1_OF_1_CHAL10_SB_131C8994.jpg,003100279,00310027910,YELLOW,OVAL
1063,data/dr/00310-0279-10_PART_1_OF_1_CHAL10_SF_131C8994.jpg,003100279,00310027910,YELLOW,OVAL
1064,data/dr/00310-0281-60_PART_1_OF_1_CHAL10_SB_091C84E4.jpg,003100281,00310028160,WHITE,OVAL
1065,data/dr/00310-0281-60_PART_1_OF_1_CHAL10_SF_091C84E4.jpg,003100281,00310028160,WHITE,OVAL
1066,data/dr/00310-0282-60_PART_1_OF_1_CHAL10_SB_0F1C87E4.jpg,003100282,00310028260,YELLOW,OVAL
1067,data/dr/00310-0282-60_PART_1_OF_1_CHAL10_SF_0F1C87E4.jpg,003100282,00310028260,YELLOW,OVAL
1068,data/dr/00378-0143-01_PART_1_OF_1_CHAL10_SB_8221411A.jpg,003780143,00378014301,GREEN,CAPSULE
1069,data/dr/00378-0143-01_PART_1_OF_1_CHAL10_SF_8221411A.jpg,003780143,00378014301,GREEN,CAPSULE
1070,data/dr/00378-0152-01_PART_1_OF_1_CHAL10_SB_3D231E88.jpg,003780152,00378015201,WHITE,ROUND
1071,data/dr/00378-0152-01_PART_1_OF_1_CHAL10_SF_3D231E88.jpg,003780152,00378015201,WHITE,ROUND
1072,data/dr/00378-0183-01_PART_1_OF_1_CHAL10_SB_95204A82.jpg,003780183,00378018301,BLUE,ROUND
1073,data/dr/00378-0183-01_PART_1_OF_1_CHAL10_SF_95204A82.jpg,003780183,00378018301,BLUE,ROUND
1074,data/dr/00378-0184-01_PART_1_OF_1_CHAL10_SB_652032B1.jpg,003780184,00378018401,GREEN,ROUND
1075,data/dr/00378-0184-01_PART_1_OF_1_CHAL10_SF_652032B1.jpg,003780184,00378018401,GREEN,ROUND
1076,data/dr/00378-0186-01_PART_1_OF_1_CHAL10_SB_5626AB25.jpg,003780186,00378018601,WHITE,ROUND
1077,data/dr/00378-0186-01_PART_1_OF_1_CHAL10_SF_5626AB25.jpg,003780186,00378018601,WHITE,ROUND
1078,data/dr/00378-0208-01_PART_1_OF_1_CHAL10_SB_99204CF2.jpg,003780208,00378020801,WHITE,ROUND
1079,data/dr/00378-0208-01_PART_1_OF_1_CHAL10_SF_99204CF2.jpg,003780208,00378020801,WHITE,ROUND
1080,data/dr/00378-0216-01_PART_1_OF_1_CHAL10_SB_74203A31.jpg,003780216,00378021601,WHITE,ROUND
1081,data/dr/00378-0216-01_PART_1_OF_1_CHAL10_SF_74203A31.jpg,003780216,00378021601,WHITE,ROUND
1082,data/dr/00378-0218-01_PART_1_OF_1_CHAL10_SB_BF205FB2.jpg,003780218,00378021801,WHITE,ROUND
1083,data/dr/00378-0218-01_PART_1_OF_1_CHAL10_SF_BF205FB2.jpg,003780218,00378021801,WHITE,ROUND
1084,data/dr/00378-0232-01_PART_1_OF_1_CHAL10_SB_86204302.jpg,003780232,00378023201,WHITE,ROUND
1085,data/dr/00378-0232-01_PART_1_OF_1_CHAL10_SF_86204302.jpg,003780232,00378023201,WHITE,ROUND
1086,data/dr/00378-0305-01_PART_1_OF_1_CHAL10_SB_332199CC.jpg,003780305,00378030501,ORANGE,ROUND
1087,data/dr/00378-0305-01_PART_1_OF_1_CHAL10_SF_332199CC.jpg,003780305,00378030501,ORANGE,ROUND
1088,data/dr/00378-0310-01_PART_1_OF_1_CHAL10_SB_4121A08D.jpg,003780310,00378031001,ORANGE,ROUND
1089,data/dr/00378-0310-01_PART_1_OF_1_CHAL10_SF_4121A08D.jpg,003780310,00378031001,ORANGE,ROUND
1090,data/dr/00378-0350-01_PART_1_OF_1_CHAL10_SB_2D2116B8.jpg,003780350,00378035001,BROWN,OVAL
1091,data/dr/00378-0350-01_PART_1_OF_1_CHAL10_SF_2D2116B8.jpg,003780350,00378035001,BROWN,OVAL
1092,data/dr/00378-0501-01_PART_1_OF_1_CHAL10_SB_CA21657B.jpg,003780501,00378050101,ORANGE,ROUND
1093,data/dr/00378-0501-01_PART_1_OF_1_CHAL10_SF_CA21657B.jpg,003780501,00378050101,ORANGE,ROUND
1094,data/dr/00378-0503-01_PART_1_OF_1_CHAL10_SB_C923E4BF.jpg,003780503,00378050301,BLUE,ROUND
1095,data/dr/00378-0503-01_PART_1_OF_1_CHAL10_SF_C923E4BF.jpg,003780503,00378050301,BLUE,ROUND
1096,data/dr/00378-0505-01_PART_1_OF_1_CHAL10_SB_652332F9.jpg,003780505,00378050501,WHITE,ROUND
1097,data/dr/00378-0505-01_PART_1_OF_1_CHAL10_SF_652332F9.jpg,003780505,00378050501,WHITE,ROUND
1098,data/dr/00378-0722-19_PART_1_OF_1_CHAL10_SB_3E241F00.jpg,003780722,00378072219,WHITE,ROUND
1099,data/dr/00378-0722-19_PART_1_OF_1_CHAL10_SF_3E241F00.jpg,003780722,00378072219,WHITE,ROUND
1100,data/dr/00378-0724-19_PART_1_OF_1_CHAL10_SB_39241C90.jpg,003780724,00378072419,WHITE,ROUND
1101,data/dr/00378-0724-19_PART_1_OF_1_CHAL10_SF_39241C90.jpg,003780724,00378072419,WHITE,ROUND
1102,data/dr/00378-1010-01_PART_1_OF_1_CHAL10_SB_072103C8.jpg,003781010,00378101001,GREEN,CAPSULE
1103,data/dr/00378-1010-01_PART_1_OF_1_CHAL10_SF_072103C8.jpg,003781010,00378101001,GREEN,CAPSULE
1104,data/dr/00378-1053-01_PART_1_OF_1_CHAL10_SB_32211928.jpg,003781053,00378105301,BLUE,ROUND
1105,data/dr/00378-1053-01_PART_1_OF_1_CHAL10_SF_32211928.jpg,003781053,00378105301,BLUE,ROUND
1106,data/dr/00378-1105-01_PART_1_OF_1_CHAL10_SB_D822EC47.jpg,003781105,00378110501,WHITE,ROUND
1107,data/dr/00378-1105-01_PART_1_OF_1_CHAL10_SF_D822EC47.jpg,003781105,00378110501,WHITE,ROUND
1108,data/dr/00378-1110-01_PART_1_OF_1_CHAL10_SB_15210A88.jpg,003781110,00378111001,WHITE,ROUND
1109,data/dr/00378-1110-01_PART_1_OF_1_CHAL10_SF_15210A88.jpg,003781110,00378111001,WHITE,ROUND
1110,data/dr/00378-1125-01_PART_1_OF_1_CHAL10_SB_7E203F41.jpg,003781125,00378112501,YELLOW,OVAL
1111,data/dr/00378-1125-01_PART_1_OF_1_CHAL10_SF_7E203F41.jpg,003781125,00378112501,YELLOW,OVAL
1112,data/dr/00378-1140-01_PART_1_OF_1_CHAL10_SB_B8235C0A.jpg,003781140,00378114001,WHITE,OVAL
1113,data/dr/00378-1140-01_PART_1_OF_1_CHAL10_SF_B8235C0A.jpg,003781140,00378114001,WHITE,OVAL
1114,data/dr/00378-1150-01_PART_1_OF_1_CHAL10_SB_8B23458A.jpg,003781150,00378115001,WHITE,OVAL
1115,data/dr/00378-1150-01_PART_1_OF_1_CHAL10_SF_8B23458A.jpg,003781150,00378115001,WHITE,OVAL
1116,data/dr/00378-1165-91_PART_1_OF_1_CHAL10_SB_3E201F00.jpg,003781165,00378116591,WHITE,OVAL
1117,data/dr/00378-1165-91_PART_1_OF_1_CHAL10_SF_3E201F00.jpg,003781165,00378116591,WHITE,OVAL
1118,data/dr/00378-1411-01_PART_1_OF_1_CHAL10_SB_8023407A.jpg,003781411,00378141101,BLUE,OVAL
1119,data/dr/00378-1411-01_PART_1_OF_1_CHAL10_SF_8023407A.jpg,003781411,00378141101,BLUE,OVAL
1120,data/dr/00378-1800-01_PART_1_OF_1_CHAL10_SB_6823B45D.jpg,003781800,00378180001,ORANGE,OVAL
1121,data/dr/00378-1800-01_PART_1_OF_1_CHAL10_SF_6823B45D.jpg,003781800,00378180001,ORANGE,OVAL
1122,data/dr/00378-1803-01_PART_1_OF_1_CHAL10_SB_2A23950C.jpg,003781803,00378180301,WHITE,OVAL
1123,data/dr/00378-1803-01_PART_1_OF_1_CHAL10_SF_2A23950C.jpg,003781803,00378180301,WHITE,OVAL
1124,data/dr/00378-1807-01_PART_1_OF_1_CHAL10_SB_1A238D5C.jpg,003781807,00378180701,GREEN,OVAL
1125,data/dr/00378-1807-01_PART_1_OF_1_CHAL10_SF_1A238D5C.jpg,003781807,00378180701,GREEN,OVAL
1126,data/dr/00378-1809-01_PART_1_OF_1_CHAL10_SB_5623AB5D.jpg,003781809,00378180901,YELLOW,OVAL
1127,data/dr/00378-1809-01_PART_1_OF_1_CHAL10_SF_5623AB5D.jpg,003781809,00378180901,YELLOW,OVAL
1128,data/dr/00378-1811-01_PART_1_OF_1_CHAL10_SB_5123A8BD.jpg,003781811,00378181101,PURPLE,OVAL
1129,data/dr/00378-1811-01_PART_1_OF_1_CHAL10_SF_5123A8BD.jpg,003781811,00378181101,PURPLE,OVAL
1130,data/dr/00378-1813-01_PART_1_OF_1_CHAL10_SB_4823A43D.jpg,003781813,00378181301,BROWN,OVAL
1131,data/dr/00378-1813-01_PART_1_OF_1_CHAL10_SF_4823A43D.jpg,003781813,00378181301,BROWN,OVAL
1132,data/dr/00378-1815-01_PART_1_OF_1_CHAL10_SB_4423A22D.jpg,003781815,00378181501,BLUE,OVAL
1133,data/dr/00378-1815-01_PART_1_OF_1_CHAL10_SF_4423A22D.jpg,003781815,00378181501,BLUE,OVAL
1134,data/dr/00378-1819-01_PART_1_OF_1_CHAL10_SB_3F239FBC.jpg,003781819,00378181901,PINK,OVAL
1135,data/dr/00378-1819-01_PART_1_OF_1_CHAL10_SF_3F239FBC.jpg,003781819,00378181901,PINK,OVAL
1136,data/dr/00378-1821-01_PART_1_OF_1_CHAL10_SB_4D23A6AD.jpg,003781821,00378182101,GREEN,OVAL
1137,data/dr/00378-1821-01_PART_1_OF_1_CHAL10_SF_4D23A6AD.jpg,003781821,00378182101,GREEN,OVAL
1138,data/dr/00378-1823-01_PART_1_OF_1_CHAL10_SB_D723EBAF.jpg,003781823,00378182301,BLUE,OVAL
1139,data/dr/00378-1823-01_PART_1_OF_1_CHAL10_SF_D723EBAF.jpg,003781823,00378182301,BLUE,OVAL
1140,data/dr/00378-2072-01_PART_1_OF_1_CHAL10_SB_8621435A.jpg,003782072,00378207201,BLUE,ROUND
1141,data/dr/00378-2072-01_PART_1_OF_1_CHAL10_SF_8621435A.jpg,003782072,00378207201,BLUE,ROUND
1142,data/dr/00378-2073-01_PART_1_OF_1_CHAL10_SB_C523E2AF.jpg,003782073,00378207301,ORANGE,ROUND
1143,data/dr/00378-2073-01_PART_1_OF_1_CHAL10_SF_C523E2AF.jpg,003782073,00378207301,ORANGE,ROUND
1144,data/dr/00378-2074-01_PART_1_OF_1_CHAL10_SB_8B2145CA.jpg,003782074,00378207401,WHITE,ROUND
1145,data/dr/00378-2074-01_PART_1_OF_1_CHAL10_SF_8B2145CA.jpg,003782074,00378207401,WHITE,ROUND
1146,data/dr/00378-2076-01_PART_1_OF_1_CHAL10_SB_5A23AD6D.jpg,003782076,00378207601,GREEN,ROUND
1147,data/dr/00378-2076-01_PART_1_OF_1_CHAL10_SF_5A23AD6D.jpg,003782076,00378207601,GREEN,ROUND
1148,data/dr/00378-2077-01_PART_1_OF_1_CHAL10_SB_4426A255.jpg,003782077,00378207701,BLUE,ROUND
1149,data/dr/00378-2077-01_PART_1_OF_1_CHAL10_SF_4426A255.jpg,003782077,00378207701,BLUE,ROUND
1150,data/dr/00378-2180-01_PART_1_OF_1_CHAL10_SB_8F23479A.jpg,003782180,00378218001,BLUE,OVAL
1151,data/dr/00378-2180-01_PART_1_OF_1_CHAL10_SF_8F23479A.jpg,003782180,00378218001,BLUE,OVAL
1152,data/dr/00378-2537-01_PART_1_OF_1_CHAL10_SB_04268244.jpg,003782537,00378253701,GREEN,CAPSULE
1153,data/dr/00378-2537-01_PART_1_OF_1_CHAL10_SF_04268244.jpg,003782537,00378253701,GREEN,CAPSULE
1154,data/dr/00378-2625-01_PART_1_OF_1_CHAL10_SB_CE23E72F.jpg,003782625,00378262501,GREEN,ROUND
1155,data/dr/00378-2625-01_PART_1_OF_1_CHAL10_SF_CE23E72F.jpg,003782625,00378262501,GREEN,ROUND
1156,data/dr/00378-2650-01_PART_1_OF_1_CHAL10_SB_5626AB55.jpg,003782650,00378265001,BROWN,ROUND
1157,data/dr/00378-2650-01_PART_1_OF_1_CHAL10_SF_5626AB55.jpg,003782650,00378265001,BROWN,ROUND
1158,data/dr/00378-2675-01_PART_1_OF_1_CHAL10_SB_E52372EB.jpg,003782675,00378267501,BLUE,ROUND
1159,data/dr/00378-2675-01_PART_1_OF_1_CHAL10_SF_E52372EB.jpg,003782675,00378267501,BLUE,ROUND
1160,data/dr/00378-3205-01_PART_1_OF_1_CHAL10_SB_B41C5A52.jpg,003783205,00378320501,BLUE,CAPSULE
1161,data/dr/00378-3205-01_PART_1_OF_1_CHAL10_SF_B41C5A52.jpg,003783205,00378320501,BLUE,CAPSULE
1162,data/dr/00378-3475-01_PART_1_OF_1_CHAL10_SB_6F243791.jpg,003783475,00378347501,PINK,ROUND
1163,data/dr/00378-3475-01_PART_1_OF_1_CHAL10_SF_6F243791.jpg,003783475,00378347501,PINK,ROUND
1164,data/dr/00378-3482-01_PART_1_OF_1_CHAL10_SB_3023980C.jpg,003783482,00378348201,PINK,ROUND
1165,data/dr/00378-3482-01_PART_1_OF_1_CHAL10_SF_3023980C.jpg,003783482,00378348201,PINK,ROUND
1166,data/dr/00378-3495-01_PART_1_OF_1_CHAL10_SB_15238AEC.jpg,003783495,00378349501,PINK,ROUND
1167,data/dr/00378-3495-01_PART_1_OF_1_CHAL10_SF_15238AEC.jpg,003783495,00378349501,PINK,ROUND
1168,data/dr/00378-3632-01_PART_1_OF_1_CHAL10_SB_4B242591.jpg,003783632,00378363201,WHITE,ROUND
1169,data/dr/00378-3632-01_PART_1_OF_1_CHAL10_SF_4B242591.jpg,003783632,00378363201,WHITE,ROUND
1170,data/dr/00378-3855-77_PART_1_OF_1_CHAL10_SB_FB1C7D93.jpg,003783855,00378385577,WHITE,ROUND
1171,data/dr/00378-3855-77_PART_1_OF_1_CHAL10_SF_FB1C7D93.jpg,003783855,00378385577,WHITE,ROUND
1172,data/dr/00378-3856-77_PART_1_OF_1_CHAL10_SB_F71C7BE3.jpg,003783856,00378385677,WHITE,ROUND
1173,data/dr/00378-3856-77_PART_1_OF_1_CHAL10_SF_F71C7BE3.jpg,003783856,00378385677,WHITE,ROUND
1174,data/dr/00378-3857-77_PART_1_OF_1_CHAL10_SB_FD1C7EE3.jpg,003783857,00378385777,WHITE,ROUND
1175,data/dr/00378-3857-77_PART_1_OF_1_CHAL10_SF_FD1C7EE3.jpg,003783857,00378385777,WHITE,ROUND
1176,data/dr/00378-4151-01_PART_1_OF_1_CHAL10_SB_2A21954C.jpg,003784151,00378415101,WHITE,ROUND
1177,data/dr/00378-4151-01_PART_1_OF_1_CHAL10_SF_2A21954C.jpg,003784151,00378415101,WHITE,ROUND
1178,data/dr/00378-4186-93_PART_1_OF_1_CHAL10_SB_37219BDC.jpg,003784186,00378418693,GREEN,ROUND
1179,data/dr/00378-4186-93_PART_1_OF_1_CHAL10_SF_37219BDC.jpg,003784186,00378418693,GREEN,ROUND
1180,data/dr/00378-4884-01_PART_1_OF_1_CHAL10_SB_4521A2FD.jpg,003784884,00378488401,YELLOW,ROUND
1181,data/dr/00378-4884-01_PART_1_OF_1_CHAL10_SF_4521A2FD.jpg,003784884,00378488401,YELLOW,ROUND
1182,data/dr/00378-5123-01_PART_1_OF_1_CHAL10_SB_D223E93F.jpg,003785123,00378512301,ORANGE,ROUND
1183,data/dr/00378-5123-01_PART_1_OF_1_CHAL10_SF_D223E93F.jpg,003785123,00378512301,ORANGE,ROUND
1184,data/dr/00378-5124-01_PART_1_OF_1_CHAL10_SB_3C219E7C.jpg,003785124,00378512401,ORANGE,ROUND
1185,data/dr/00378-5124-01_PART_1_OF_1_CHAL10_SF_3C219E7C.jpg,003785124,00378512401,ORANGE,ROUND
1186,data/dr/00378-6231-01_PART_1_OF_1_CHAL10_SB_6B2135D9.jpg,003786231,00378623101,ORANGE,ROUND
1187,data/dr/00378-6231-01_PART_1_OF_1_CHAL10_SF_6B2135D9.jpg,003786231,00378623101,ORANGE,ROUND
1188,data/dr/00378-6232-01_PART_1_OF_1_CHAL10_SB_70213849.jpg,003786232,00378623201,PINK,ROUND
1189,data/dr/00378-6232-01_PART_1_OF_1_CHAL10_SF_70213849.jpg,003786232,00378623201,PINK,ROUND
1190,data/dr/00378-6233-01_PART_1_OF_1_CHAL10_SB_47242381.jpg,003786233,00378623301,WHITE,ROUND
1191,data/dr/00378-6233-01_PART_1_OF_1_CHAL10_SF_47242381.jpg,003786233,00378623301,WHITE,ROUND
1192,data/dr/00378-6440-01_PART_1_OF_1_CHAL10_SB_E21DF16F.jpg,003786440,00378644001,BLUE,CAPSULE
1193,data/dr/00378-6440-01_PART_1_OF_1_CHAL10_SF_E21DF16F.jpg,003786440,00378644001,BLUE,CAPSULE
1194,data/dr/00378-7002-93_PART_1_OF_1_CHAL10_SB_42242111.jpg,003787002,00378700293,BLUE,OVAL
1195,data/dr/00378-7002-93_PART_1_OF_1_CHAL10_SF_42242111.jpg,003787002,00378700293,BLUE,OVAL
1196,data/dr/00378-7003-93_PART_1_OF_1_CHAL10_SB_74243A01.jpg,003787003,00378700393,BLUE,ROUND
1197,data/dr/00378-7003-93_PART_1_OF_1_CHAL10_SF_74243A01.jpg,003787003,00378700393,BLUE,ROUND
1198,data/dr/00456-0457-01_PART_1_OF_1_CHAL10_SB_D51D6AFB.jpg,004560457,00456045701,BROWN,ROUND
1199,data/dr/00456-0457-01_PART_1_OF_1_CHAL10_SF_D51D6AFB.jpg,004560457,00456045701,BROWN,ROUND
1200,data/dr/00456-1420-30_PART_1_OF_1_CHAL10_SB_44132249.jpg,004561420,00456142030,BLUE,TRIANGLE
1201,data/dr/00456-1420-30_PART_1_OF_1_CHAL10_SF_44132249.jpg,004561420,00456142030,BLUE,TRIANGLE
1202,data/dr/00456-1550-60_PART_1_OF_1_CHAL10_SB_0D1C8694.jpg,004561550,00456155060,WHITE,OVAL
1203,data/dr/00456-1550-60_PART_1_OF_1_CHAL10_SF_0D1C8694.jpg,004561550,00456155060,WHITE,OVAL
1204,data/dr/00456-3210-60_PART_1_OF_1_CHAL10_SB_B21FD94E.jpg,004563210,00456321060,GRAY,OVAL
1205,data/dr/00456-3210-60_PART_1_OF_1_CHAL10_SF_B21FD94E.jpg,004563210,00456321060,GRAY,OVAL
1206,data/dr/00527-1311-01_PART_1_OF_1_CHAL10_SB_2D2696B4.jpg,005271311,00527131101,WHITE,ROUND
1207,data/dr/00527-1311-01_PART_1_OF_1_CHAL10_SF_2D2696B4.jpg,005271311,00527131101,WHITE,ROUND
1208,data/dr/00527-1413-01_PART_1_OF_1_CHAL10_SB_F420FA37.jpg,005271413,00527141301,ORANGE,ROUND
1209,data/dr/00527-1413-01_PART_1_OF_1_CHAL10_SF_F420FA37.jpg,005271413,00527141301,ORANGE,ROUND
1210,data/dr/00555-0059-02_PART_1_OF_1_CHAL10_SB_A62DD30E.jpg,005550059,00555005902,PINK,CAPSULE
1211,data/dr/00555-0059-02_PART_1_OF_1_CHAL10_SF_A62DD30E.jpg,005550059,00555005902,PINK,CAPSULE
1212,data/dr/00555-0066-02_PART_1_OF_1_CHAL10_SB_C82B642B.jpg,005550066,00555006602,WHITE,ROUND
1213,data/dr/00555-0066-02_PART_1_OF_1_CHAL10_SF_C82B642B.jpg,005550066,00555006602,WHITE,ROUND
1214,data/dr/00555-0071-01_PART_1_OF_1_CHAL10_SB_BF2B5FAA.jpg,005550071,00555007101,WHITE,OVAL
1215,data/dr/00555-0071-01_PART_1_OF_1_CHAL10_SF_BF2B5FAA.jpg,005550071,00555007101,WHITE,OVAL
1216,data/dr/00555-0138-09_PART_1_OF_1_CHAL10_SB_122B894C.jpg,005550138,00555013809,YELLOW,ROUND
1217,data/dr/00555-0138-09_PART_1_OF_1_CHAL10_SF_122B894C.jpg,005550138,00555013809,YELLOW,ROUND
1218,data/dr/00555-0139-09_PART_1_OF_1_CHAL10_SB_EE2B774B.jpg,005550139,00555013909,PINK,ROUND
1219,data/dr/00555-0139-09_PART_1_OF_1_CHAL10_SF_EE2B774B.jpg,005550139,00555013909,PINK,ROUND
1220,data/dr/00555-0140-09_PART_1_OF_1_CHAL10_SB_EE2B771B.jpg,005550140,00555014009,RED,ROUND
1221,data/dr/00555-0140-09_PART_1_OF_1_CHAL10_SF_EE2B771B.jpg,005550140,00555014009,RED,ROUND
1222,data/dr/00555-0211-10_PART_1_OF_1_CHAL10_SB_C32B61BB.jpg,005550211,00555021110,WHITE,OVAL
1223,data/dr/00555-0211-10_PART_1_OF_1_CHAL10_SF_C32B61BB.jpg,005550211,00555021110,WHITE,OVAL
1224,data/dr/00555-0252-02_PART_1_OF_1_CHAL10_SB_162B8B5C.jpg,005550252,00555025202,WHITE,ROUND
1225,data/dr/00555-0252-02_PART_1_OF_1_CHAL10_SF_162B8B5C.jpg,005550252,00555025202,WHITE,ROUND
1226,data/dr/00555-0285-02_PART_1_OF_1_CHAL10_SB_F52B7AAB.jpg,005550285,00555028502,WHITE,ROUND
1227,data/dr/00555-0285-02_PART_1_OF_1_CHAL10_SF_F52B7AAB.jpg,005550285,00555028502,WHITE,ROUND
1228,data/dr/00555-0286-02_PART_1_OF_1_CHAL10_SB_F92B7CEB.jpg,005550286,00555028602,WHITE,ROUND
1229,data/dr/00555-0286-02_PART_1_OF_1_CHAL10_SF_F92B7CEB.jpg,005550286,00555028602,WHITE,ROUND
1230,data/dr/00555-0302-02_PART_1_OF_1_CHAL10_SB_E22B717B.jpg,005550302,00555030202,YELLOW,CAPSULE
1231,data/dr/00555-0302-02_PART_1_OF_1_CHAL10_SF_E22B717B.jpg,005550302,00555030202,YELLOW,CAPSULE
1232,data/dr/00555-0323-02_PART_1_OF_1_CHAL10_SB_E72B73EB.jpg,005550323,00555032302,YELLOW,CAPSULE
1233,data/dr/00555-0323-02_PART_1_OF_1_CHAL10_SF_E72B73EB.jpg,005550323,00555032302,YELLOW,CAPSULE
1234,data/dr/00555-0324-02_PART_1_OF_1_CHAL10_SB_DE2B6F6B.jpg,005550324,00555032402,YELLOW,CAPSULE
1235,data/dr/00555-0324-02_PART_1_OF_1_CHAL10_SF_DE2B6F6B.jpg,005550324,00555032402,YELLOW,CAPSULE
1236,data/dr/00555-0483-02_PART_1_OF_1_CHAL10_SB_002B804C.jpg,005550483,00555048302,YELLOW,ROUND
1237,data/dr/00555-0483-02_PART_1_OF_1_CHAL10_SF_002B804C.jpg,005550483,00555048302,YELLOW,ROUND
1238,data/dr/00555-0484-01_PART_1_OF_1_CHAL10_SB_092B84CC.jpg,005550484,00555048401,WHITE,ROUND
1239,data/dr/00555-0484-01_PART_1_OF_1_CHAL10_SF_092B84CC.jpg,005550484,00555048401,WHITE,ROUND
1240,data/dr/00555-0485-27_PART_1_OF_1_CHAL10_SB_0D2B86DC.jpg,005550485,00555048527,GREEN,ROUND
